pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima
India,IND,2014,bovino,45044678,4283533,8295737643.0,24771058,0.55,0.0951,0,0,0,19.13,32.1,13.37,869.33,63.0,72.67,4.33,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2014,porcino,5370427,2204066,,12263356,2.283,0.4104,0,0,1,19.13,32.1,13.37,869.33,63.0,72.67,4.33,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2014,avicola,426677570,543663,,10008970,0.023,0.0013,0,0,1,19.13,32.1,13.37,869.33,63.0,72.67,4.33,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2014,ovino,8723956,187120,121202450.0,10577948,1.213,0.0214,0,0,1,19.13,32.1,13.37,869.33,63.0,72.67,4.33,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2014,caprino,12698870,407677,139433521.0,965290,0.076,0.0321,0,0,0,19.13,32.1,13.37,869.33,63.0,72.67,4.33,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2015,bovino,13263507,304076,554523067.0,39624746,2.988,0.0229,1,0,0,18.63,29.8,8.03,747.0,65.67,59.0,2.33,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2015,porcino,4611350,548487,,2876326,0.624,0.1189,0,0,1,18.63,29.8,8.03,747.0,65.67,59.0,2.33,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2015,avicola,893475324,444893,,3821793,0.004,0.0005,0,0,1,18.63,29.8,8.03,747.0,65.67,59.0,2.33,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2015,ovino,12630970,501574,466876633.0,3723165,0.295,0.0397,0,0,1,18.63,29.8,8.03,747.0,65.67,59.0,2.33,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2015,caprino,15335308,391621,10947704.0,6533970,0.426,0.0255,0,0,0,18.63,29.8,8.03,747.0,65.67,59.0,2.33,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2016,bovino,44631079,716521,9856835489.0,30294176,0.679,0.0161,0,0,0,17.57,30.17,6.5,1018.33,72.67,24.67,1.0,16.22,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2016,porcino,13675088,3420964,,10005527,0.732,0.2502,0,0,1,17.57,30.17,6.5,1018.33,72.67,24.67,1.0,16.22,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2016,avicola,250202005,936694,,1727938,0.007,0.0037,0,0,1,17.57,30.17,6.5,1018.33,72.67,24.67,1.0,16.22,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2016,ovino,17773713,312851,303323354.0,584519,0.033,0.0176,0,0,1,17.57,30.17,6.5,1018.33,72.67,24.67,1.0,16.22,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2016,caprino,10255981,165843,230643756.0,8228054,0.802,0.0162,0,0,0,17.57,30.17,6.5,1018.33,72.67,24.67,1.0,16.22,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2017,bovino,42062898,2551888,4649238231.0,16283278,0.387,0.0607,0,0,0,19.5,30.5,9.23,805.33,57.0,91.67,6.0,10.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2017,porcino,20630566,219468,,10258016,0.497,0.0106,0,0,1,19.5,30.5,9.23,805.33,57.0,91.67,6.0,10.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2017,avicola,151281115,508890,,12173519,0.08,0.0034,0,0,1,19.5,30.5,9.23,805.33,57.0,91.67,6.0,10.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2017,ovino,7096270,19812,170251498.0,2347451,0.331,0.0028,0,0,1,19.5,30.5,9.23,805.33,57.0,91.67,6.0,10.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2017,caprino,4118508,139248,140819399.0,7839121,1.903,0.0338,0,0,0,19.5,30.5,9.23,805.33,57.0,91.67,6.0,10.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2018,bovino,9239066,3830992,9141124557.0,41664448,4.51,0.4147,1,0,0,17.6,29.77,7.1,1124.67,55.33,35.0,1.33,18.71,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2018,porcino,24602694,2769435,,13066256,0.531,0.1126,0,0,1,17.6,29.77,7.1,1124.67,55.33,35.0,1.33,18.71,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2018,avicola,930468595,473852,,8814839,0.009,0.0005,0,0,1,17.6,29.77,7.1,1124.67,55.33,35.0,1.33,18.71,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2018,ovino,12535761,278904,73048521.0,13078385,1.043,0.0222,0,0,1,17.6,29.77,7.1,1124.67,55.33,35.0,1.33,18.71,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2018,caprino,28490764,242676,128205413.0,5121745,0.18,0.0085,0,0,0,17.6,29.77,7.1,1124.67,55.33,35.0,1.33,18.71,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2019,bovino,40944219,4473598,9815362407.0,35724156,0.873,0.1093,0,0,0,14.43,25.73,3.33,1190.0,63.67,29.0,2.33,24.05,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2019,porcino,8588900,1283465,,9781187,1.139,0.1494,0,0,1,14.43,25.73,3.33,1190.0,63.67,29.0,2.33,24.05,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2019,avicola,491424527,1192330,,9179686,0.019,0.0024,0,0,1,14.43,25.73,3.33,1190.0,63.67,29.0,2.33,24.05,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2019,ovino,13958356,527126,376366567.0,1305429,0.094,0.0378,0,0,1,14.43,25.73,3.33,1190.0,63.67,29.0,2.33,24.05,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2019,caprino,1278546,295205,146871590.0,10751177,8.409,0.2309,1,0,0,14.43,25.73,3.33,1190.0,63.67,29.0,2.33,24.05,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2020,bovino,36812893,3989400,5149608513.0,2667704,0.072,0.1084,0,0,0,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2020,porcino,10560475,1772274,,12836822,1.216,0.1678,0,0,1,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2020,avicola,341737788,326136,,10624532,0.031,0.001,0,0,1,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2020,ovino,11169231,72234,373027043.0,4791443,0.429,0.0065,0,0,1,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
India,IND,2020,caprino,10211307,347850,5573814.0,5340943,0.523,0.0341,0,0,0,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2011,bovino,38481774,2705240,3801756201.0,38096629,0.99,0.0703,0,0,0,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2011,porcino,10185877,2668509,,4128351,0.405,0.262,0,0,1,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2011,avicola,114870458,1314884,,10641082,0.093,0.0114,0,0,1,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2011,ovino,2631739,314402,492554316.0,7374915,2.802,0.1195,1,0,1,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2011,caprino,14563259,170557,434021107.0,5437213,0.373,0.0117,0,0,0,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2012,bovino,4415201,4273360,2183536150.0,19785834,4.481,0.9679,1,0,0,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2012,porcino,4872280,2088456,,3521904,0.723,0.4286,0,0,1,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2012,avicola,661902717,940030,,9300256,0.014,0.0014,0,0,1,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2012,ovino,10582695,15796,380385757.0,10742715,1.015,0.0015,0,0,1,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2012,caprino,15007961,148770,67942334.0,6621332,0.441,0.0099,0,0,0,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2013,bovino,34757122,4226636,4216136514.0,41812179,1.203,0.1216,0,0,0,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2013,porcino,18097061,555094,,16045133,0.887,0.0307,0,0,1,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2013,avicola,782738771,736083,,10284192,0.013,0.0009,0,0,1,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2013,ovino,12891854,237721,47384704.0,10437967,0.81,0.0184,0,0,1,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2013,caprino,16664269,326904,25349647.0,6716863,0.403,0.0196,0,0,0,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
China,CHN,2014,bovino,30965675,4116515,2609616329.0,2914595,0.094,0.1329,0,0,0,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2014,porcino,1029984,827419,,2747028,2.667,0.8033,1,0,1,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2014,avicola,965405605,1607775,,26381212,0.027,0.0017,0,0,1,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2014,ovino,6665103,59175,118752251.0,7276107,1.092,0.0089,0,0,1,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2014,caprino,17956013,7534,366821295.0,973525,0.054,0.0004,0,0,0,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2015,bovino,3950550,994530,1328003820.0,18985610,4.806,0.2517,1,0,0,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2015,porcino,12709883,1183136,,11736029,0.923,0.0931,0,0,1,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2015,avicola,140477930,1248538,,15525083,0.111,0.0089,0,0,1,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2015,ovino,13232980,561624,97686192.0,12169740,0.92,0.0424,0,0,1,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2015,caprino,15106328,367861,260356531.0,2336941,0.155,0.0244,0,0,0,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2016,bovino,16714625,4775750,5363972393.0,32562729,1.948,0.2857,0,0,0,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2016,porcino,8582792,1232066,,11412137,1.33,0.1436,0,0,1,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2016,avicola,701387853,2162724,,10663593,0.015,0.0031,0,0,1,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2016,ovino,9220316,489415,55512090.0,1802987,0.196,0.0531,0,0,1,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2016,caprino,2236158,125606,7616472.0,4020932,1.798,0.0562,0,0,0,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2017,bovino,25843801,1565944,2017576014.0,22961287,0.888,0.0606,0,0,0,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2017,porcino,18452853,2286298,,15105593,0.819,0.1239,0,0,1,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2017,avicola,401562934,1896318,,19412640,0.048,0.0047,0,0,1,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2017,ovino,16429538,58442,474906475.0,2208255,0.134,0.0036,0,0,1,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2017,caprino,11763954,198902,233234231.0,8367460,0.711,0.0169,0,0,0,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2018,bovino,26017093,1519213,4287512904.0,27451684,1.055,0.0584,0,0,0,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2018,porcino,9743528,2273217,,10259214,1.053,0.2333,0,0,1,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2018,avicola,638826321,2495709,,5920277,0.009,0.0039,0,0,1,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2018,ovino,7683794,12957,454130038.0,7409239,0.964,0.0017,0,0,1,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2018,caprino,1107483,279491,389966214.0,9883972,8.925,0.2524,1,0,0,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2019,bovino,17967138,995203,4445355188.0,28594127,1.591,0.0554,0,0,0,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2019,porcino,15878063,2535145,,8880189,0.559,0.1597,0,0,1,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2019,avicola,61226239,1081169,,10696768,0.175,0.0177,0,0,1,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2019,ovino,1602940,325616,193800446.0,6784641,4.233,0.2031,1,0,1,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2019,caprino,7461075,251687,110451734.0,5507429,0.738,0.0337,0,0,0,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2020,bovino,28892797,3725671,1577435051.0,39548637,1.369,0.1289,0,0,0,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2020,porcino,7851387,501878,,3710497,0.473,0.0639,0,0,1,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2020,avicola,948985962,172466,,20025606,0.021,0.0002,0,0,1,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2020,ovino,2167490,272429,52042632.0,4529238,2.09,0.1257,0,0,1,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0
China,CHN,2020,caprino,13009814,200972,201418163.0,1718379,0.132,0.0154,0,0,0,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0
Francia,FRA,2011,bovino,49077791,2380901,2202219199.0,12914295,0.263,0.0485,0,0,0,20.7,31.1,14.7,1160.0,78.0,29.0,3.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
